model,all_rxns,flagged,dead-ends,dilution-blocked,duplicates,loops,redoxes
Lachnospiraceae_nov_ERR1022433.mat,1112,697,435,218,28,40,4
Lactobacillus_rodentium_DSM_24759.mat,784,521,246,255,19,19,5
Lactobacillus_hilgardii_ATCC_8290.mat,1145,751,528,172,37,52,5
Acinetobacter_baumannii_AC12.mat,1559,861,458,292,71,88,7
Klebsiella_pneumoniae_KP_11.mat,2631,1315,848,273,105,173,8
Staphylococcus_aureus_subsp_aureus_IS_111.mat,1404,734,341,283,51,92,6
Lactobacillus_rhamnosus_ERR1203919.mat,1161,619,313,254,37,43,5
Listeria_grayi_DSM_20601.mat,1235,744,481,179,89,68,7
Escherichia_coli_EC1846.mat,3581,1258,752,299,102,199,8
Paeniclostridium_sordellii_SSCC33589.mat,1067,632,391,211,24,24,5
Prevotella_intermedia_17.mat,1109,625,304,293,24,31,7
Staphylococcus_aureus_M1463.mat,1392,730,348,278,49,84,6
Streptococcus_agalactiae_GB00588.mat,2179,852,490,288,35,89,7
Cutibacterium_acnes_HL110PA1.mat,2344,943,535,272,59,140,7
Staphylococcus_aureus_M0536.mat,1406,729,347,278,49,84,6
Streptococcus_mutans_A9.mat,1294,760,402,311,24,60,7
Vibrio_parahaemolyticus_RIMD_2210633.mat,1788,862,454,280,71,114,8
Staphylococcus_aureus_M0513.mat,1385,728,344,278,51,84,5
Bacteroides_uniformis_ERR1203944.mat,1340,674,375,253,27,37,6
Enterococcus_faecalis_B4638.mat,1233,661,328,276,23,49,6
Escherichia_coli_KTE80.mat,3622,1228,727,296,105,188,8
Faecalitalea_cylindroides_ATCC_27803.mat,828,728,331,364,23,50,5
Lachnoclostridium_nov_ERR2221158.mat,1184,749,459,237,36,47,4
Staphylococcus_epidermidis_A487.mat,2142,732,375,241,63,99,5
Pseudomonas_stutzeri_DSM_10701.mat,1473,804,396,306,62,90,7
Prevotella_timonensis_CRIS_5C_B1.mat,1025,657,347,274,26,36,8
Enterococcus_mundtii_CRL35.mat,1007,548,305,202,26,33,6
Streptococcus_agalactiae_CCUG_44110.mat,2192,859,487,294,39,93,7
Staphylococcus_aureus_subsp_aureus_NBRC_100910.mat,1346,730,345,297,46,71,6
Escherichia_coli_97_0259.mat,3598,1246,741,295,103,198,8
Bacillus_cereus_ATCC_10876.mat,2009,1235,762,299,81,170,8
Anaerostipes_hadrus_ERR2221199.mat,1059,667,397,220,31,47,5
Paeniclostridium_sordellii_R32921.mat,1079,628,394,204,24,24,5
Enterococcus_faecium_ATCC_8459.mat,1406,878,566,220,36,90,7
Acinetobacter_pittii_ANC_3678.mat,1964,1194,736,309,89,146,8
Escherichia_coli_O104_H4_str_11_4632_C2.mat,3625,1266,738,297,113,221,8
Clostridiales_sp_1_7_47FAA.mat,1205,746,532,154,41,63,5
Salmonella_enterica_subsp_enterica_serovar_Agona_str_55_U_08.mat,2347,1246,767,295,94,172,7
Alistipes_provencensis_DSM_102308.mat,1020,597,337,226,23,31,5
Streptococcus_sanguinis_SK330.mat,1516,927,571,288,39,81,8
Streptococcus_mutans_2VS1.mat,1375,834,481,296,30,69,7
Streptococcus_agalactiae_CCUG_25532.mat,2225,863,485,291,47,103,8
Enterococcus_faecalis_UAA1489.mat,1237,658,326,275,23,47,6
Acinetobacter_baumannii_LAC_4.mat,1502,854,456,306,71,62,7
Escherichia_coli_PA35.mat,3143,866,445,285,70,106,7
Acinetobacter_baumannii_AB_2009_04_02_7.mat,1560,862,459,292,72,89,7
Coprococcus_comes_ATCC_27758.mat,1034,708,488,180,27,39,5
Escherichia_coli_O104_H4_str_11_4632_C4.mat,3625,1266,738,297,113,221,8
Bacillus_subtilis_subsp_subtilis_str_NCIB_3610.mat,1635,861,474,266,119,93,6
Collinsella_aerofaciens_ERR1203940.mat,935,556,251,272,20,32,4
Staphylococcus_aureus_subsp_aureus_ATCC_BAA_39.mat,1410,739,358,281,53,80,6
Enterococcus_faecium_Com15.mat,1410,881,570,222,38,89,8
Bacteroides_dorei_CL02T12C06.mat,2548,1022,622,288,54,123,8
Enterococcus_faecium_LCT_EF258.mat,1378,845,541,224,36,82,8
Streptococcus_pseudopneumoniae_IS7493.mat,1068,601,288,255,21,70,6
Helicobacter_pylori_GAM265BSii.mat,1302,909,452,401,35,78,7
Enterococcus_faecalis_UAA904.mat,1244,675,335,279,25,51,6
Enterococcus_faecalis_HIP11704.mat,1597,985,588,293,41,113,8
Desulfomicrobium_orale_DSM_12838.mat,1094,741,382,323,31,37,5
Streptococcus_agalactiae_CCUG_39096_A.mat,2177,848,486,288,35,89,7
Coprococcus_comes_ERR1022354.mat,1127,639,358,245,28,35,5
Vibrio_campbellii_HY01.mat,1490,805,459,269,56,60,6
Helicobacter_pylori_NAK7.mat,1294,844,463,320,37,77,7
Escherichia_coli_O10K5LH4_str_ATCC_23506.mat,3588,1232,730,293,98,195,8
Megasphaera_genomosp_type_2.mat,926,603,319,257,25,21,6
Streptococcus_pasteurianus_ATCC_43144.mat,1803,574,319,218,29,36,6
Rodentibacter_pneumotropicus_DSM_21403.mat,1294,734,409,266,44,50,6
Lactobacillus_delbrueckii_subsp_lactis_DSM_20072.mat,944,540,330,180,25,31,5
Streptococcus_pneumoniae_GA62331.mat,1108,585,253,272,17,58,5
Acetonema_longum_DSM_6540.mat,1346,817,476,277,31,62,5
Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_13_1.mat,2332,1228,758,295,98,159,7
Blautia_torques_ERR2230088.mat,1056,587,295,247,29,48,5
Haemophilus_pittmaniae_HK_85.mat,1185,808,434,327,30,42,6
Clostridium_ihumii_AP5.mat,1093,695,436,234,14,26,4
Campylobacter_jejuni_subsp_jejuni_RB922.mat,1322,894,464,376,51,64,6
Escherichia_coli_FRIK2001.mat,3585,1263,757,299,102,199,8
Streptococcus_mutans_TCI_70.mat,1375,843,481,300,30,73,8
Cutibacterium_acnes_HL110PA3.mat,2338,945,541,272,58,144,7
Lactobacillus_crispatus_CTV_05.mat,1048,696,419,242,36,41,7
Staphylococcus_epidermidis_NIHLM040.mat,1684,1052,616,308,67,119,7
Escherichia_coli_P0304777_11.mat,3187,843,419,283,75,113,7
Escherichia_coli_2866550.mat,3610,1234,729,300,91,186,8
Staphylococcus_aureus_subsp_aureus_IS_189.mat,1407,730,352,282,49,78,6
Actinomyces_sp_ph3.mat,805,743,322,399,18,23,5
Paenibacillus_ihuae_GD6.mat,1309,768,422,284,42,54,7
Staphylococcus_aureus_M1044.mat,1403,726,348,278,49,80,6
Escherichia_coli_H489.mat,3550,1216,719,294,97,190,8
Staphylococcus_hominis_subsp_hominis_C80.mat,1376,803,441,262,51,86,7
Exiguobacterium_aurantiacum_DSM_6208.mat,1322,754,419,259,41,65,7
Bifidobacterium_adolescentis_DSM_20087.mat,1030,509,257,209,21,35,5
Enterococcus_faecium_UAA951.mat,1073,588,314,215,23,50,6
Salmonella_enterica_subsp_enterica_serovar_Typhimurium_str_STm2.mat,2373,1250,775,289,96,172,7
Escherichia_coli_P0298942_6.mat,3199,876,435,283,77,126,7
Curtobacterium_flaccumfaciens_UCD_AKU.mat,1257,766,437,245,44,74,8
Bacteroides_sp_3_1_19.mat,2178,896,542,273,36,81,6
Prevotella_melaninogenica_ATCC_25845.mat,1130,622,335,247,28,33,8
Coprococcus_eutactus_ERR2221154.mat,1034,651,351,263,22,30,5
Helicobacter_pylori_26695_1MET.mat,1023,640,281,319,26,43,5
Aeromonas_caviae_FDAARGOS_72.mat,1479,764,392,295,51,62,6
Streptococcus_agalactiae_STIR_CD_28.mat,2190,851,481,289,43,95,8
Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_LA5.mat,2336,1232,763,291,100,166,8
Salmonella_enterica_subsp_enterica_serovar_Newport_str_CVM_19567.mat,2362,1243,765,296,98,166,7
Escherichia_coli_KTE150.mat,3558,1239,722,308,103,196,8
Enterococcus_faecalis_ERV65.mat,1563,953,561,290,41,111,8
Proteus_vulgaris_CSUR_P1867.mat,1478,779,435,268,53,61,6
Paeniclostridium_sordellii_SSCC35109.mat,1070,634,393,209,24,26,5
Campylobacter_coli_1148.mat,1399,914,480,341,55,88,7
Vibrio_parahaemolyticus_AQ3810.mat,1932,1150,751,285,76,117,8
Helicobacter_pylori_Hp_H_24.mat,1285,818,452,307,35,75,7
Staphylococcus_aureus_subsp_aureus_55_2053.mat,1380,743,354,285,53,87,5
Escherichia_coli_BW25113.mat,1908,853,412,313,73,107,7
Bacillus_amyloliquefaciens_XH7.mat,1511,865,485,280,114,78,6
Staphylococcus_pasteuri_SP1.mat,1367,794,427,270,51,83,7
Staphylococcus_aureus_LVP5.mat,1390,740,371,265,51,84,6
Salmonella_enterica_subsp_enterica_serovar_Heidelberg_str_CFSAN00326.mat,1915,844,439,281,75,101,6
Bifidobacterium_longum_longum_ATCC_55813.mat,1014,504,312,130,35,60,6
Collinsella_sp_MS5.mat,892,615,351,237,30,31,4
Staphylococcus_aureus_M0066.mat,1393,732,349,279,49,84,6
Bacteroides_xylanisolvens_SD_CC_1b.mat,2663,782,464,236,38,83,6
Escherichia_coli_NE037.mat,3582,1257,750,299,103,199,8
Enterococcus_mundtii_crl1656.mat,1006,592,356,201,24,29,6
Lachnospiraceae_nov_ERR1022351.mat,979,656,370,249,23,36,5
Escherichia_coli_2719100.mat,3591,1236,731,296,94,189,8
Lactococcus_garvieae_8831.mat,1325,863,585,207,33,85,8
Gordonia_rubripertincta_NBRC_101908.mat,1445,884,521,267,115,85,8
Acinetobacter_baumannii_AB_2007_16_27_01.mat,1566,863,461,292,72,88,7
Haemophilus_sputorum_CCUG_13788.mat,1367,734,394,258,41,76,7
Streptococcus_pneumoniae_GA17371.mat,1077,594,268,272,13,54,5
Ruminococcus_bicirculans_ERR2230101.mat,950,608,318,267,16,24,5
Ureaplasma_urealyticum_serovar_10_str_ATCC_33699.mat,528,414,161,237,4,18,6
Salmonella_enterica_subsp_enterica_serovar_Newport_str_CVM_19443.mat,2372,1242,761,290,96,177,7
Enterococcus_faecalis_UAA902.mat,1244,675,335,279,25,51,6
Actinomyces_georgiae_DSM_6843.mat,1035,604,328,230,27,40,7
Cutibacterium_acnes_HL059PA1.mat,2359,962,549,274,59,143,7
Clostridium_acetobutylicum_DSM_1731.mat,1250,735,409,266,31,57,5
Lachnospiraceae_bacterium_1_1_57FAA.mat,918,612,352,231,22,26,4
Streptococcus_pneumoniae_SPN034156.mat,1101,574,251,265,17,56,5
Staphylococcus_aureus_subsp_aureus_H29.mat,1388,722,346,278,49,78,6
Enterococcus_faecium_EnGen0323.mat,1395,855,541,222,38,90,7
Escherichia_coli_O25b_H4_ST131_str_EC958.mat,3150,847,428,283,73,103,7
Parabacteroides_distasonis_ERR2221168.mat,1292,722,361,307,29,53,6
Streptococcus_salivarius_ERR2221359.mat,1012,505,267,213,16,24,5
Streptococcus_pneumoniae_SP195.mat,1116,590,267,265,17,56,5
Citrobacter_sp_KTE30.mat,1862,892,477,308,72,85,7
Haemophilus_haemolyticus_M19501.mat,1347,767,446,248,31,67,7
Prevotella_veroralis_DSM_19559.mat,1094,664,344,289,20,29,7
Vibrio_parahaemolyticus_AN_5034.mat,2067,1185,733,287,84,170,8
Staphylococcus_aureus_subsp_aureus_VRS9.mat,1406,732,350,280,47,84,6
Escherichia_coli_str_K_12_substr_DH10B.mat,3166,877,428,309,78,110,7
Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_607308_16.mat,1880,845,438,283,76,101,6
Mageeibacillus_indolicus_UPII9_5.mat,780,529,260,255,12,10,5
Enterococcus_faecalis_T5.mat,1240,677,338,274,25,57,6
Butyricimonas_sp_Marseille_P2440.mat,1001,894,380,463,25,50,6
Clostridium_polysaccharolyticum_DSM_1801.mat,1011,648,357,262,22,30,4
Escherichia_coli_EPECa12.mat,3558,1238,735,295,95,198,8
Escherichia_coli_KTE96.mat,3029,880,492,260,69,101,7
Pseudomonas_stutzeri_KOS6.mat,1429,847,418,333,55,92,6
Staphylococcus_aureus_M1119.mat,1409,732,348,278,51,84,6
Streptococcus_pneumoniae_SPN7465.mat,1111,589,253,274,19,62,5
Staphylococcus_lugdunensis_N920143.mat,1645,1055,658,282,59,114,7
Escherichia_coli_97_0010.mat,3582,1257,751,299,102,199,8
Streptococcus_thoraltensis_DSM_12221.mat,1963,622,342,220,36,64,7
Bifidobacterium_longum_ERR2230120.mat,1090,574,274,249,29,41,5
Staphylococcus_aureus_M1198.mat,1392,731,348,279,49,84,6
Bacteroides_fragilis_ERR2221298.mat,1309,675,336,282,28,53,6
Streptococcus_agalactiae_CCUG_19094.mat,2188,850,484,290,39,93,7
Blautia_obeum_ATCC_29174.mat,1204,757,408,282,30,69,7
Lactobacillus_casei_12A.mat,1463,918,595,230,44,97,8
Escherichia_coli_99_0741.mat,3611,1232,722,298,113,204,8
Clostridium_sp_SY8519.mat,1112,734,380,294,25,54,6
Streptococcus_oralis_subsp_tigurinus_2425.mat,894,517,271,210,20,32,6
Escherichia_coli_EC302_04.mat,3627,1237,734,298,105,192,8
Listeria_monocytogenes_SLCC2479.mat,1624,1000,586,323,104,100,8
Clostridium_tyrobutyricum_DSM_2637.mat,1275,884,488,306,43,85,8
Pseudomonas_fluorescens_UK4.mat,1643,875,457,311,81,79,7
Bacteroides_sp_D1.mat,2555,792,464,248,38,83,6
Cutibacterium_acnes_HL037PA1.mat,2353,942,540,269,57,137,7
Anaerovorax_odorimutans_DSM_5092.mat,930,580,329,220,18,28,4
Fusobacterium_nucleatum_subsp_vincentii_3_1_27.mat,1104,677,456,179,31,39,6
Escherichia_coli_179550.mat,3618,1250,733,311,95,191,8
Escherichia_coli_PA38.mat,3146,865,443,285,71,106,7
Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_CDC_2010K_1565.mat,1868,835,427,285,76,103,6
Campylobacter_coli_BIGS0003.mat,1386,892,480,330,53,80,7
Streptococcus_sanguinis_SK150.mat,1485,908,564,280,35,81,7
Erysipelatoclostridium_ramosum_ERR2221239.mat,1104,644,353,242,31,43,6
Lachnospiraceae_nov_ERR1022343.mat,959,606,339,224,29,40,5
Streptococcus_thermophilus_LMG_18311.mat,977,516,336,118,18,58,6
Bacteroides_vulgatus_ERR2230150.mat,1385,663,313,286,34,58,5
Helicobacter_pylori_2018.mat,1287,833,459,317,33,75,7
Escherichia_coli_MS_21_1.mat,3614,1242,733,292,93,206,8
Porphyromonas_uenonis_DSM_23387.mat,1060,648,334,289,19,24,7
Lactobacillus_kunkeei_MP2.mat,803,514,256,236,27,23,5
Bacillus_cereus_MSX_D12.mat,2050,1253,764,314,86,170,8
Staphylococcus_aureus_M0660.mat,1409,732,348,278,51,84,6
Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_CDC_2010K_1566.mat,1879,845,437,285,76,103,6
Proteus_mirabilis_AOUC_001.mat,1468,766,429,259,57,61,6
Streptococcus_agalactiae_CCUG_28551.mat,2175,835,470,289,39,93,7
Stenotrophomonas_maltophilia_ATCC_19867.mat,1838,1199,754,304,79,141,8
Bacillus_amyloliquefaciens_TA208.mat,1511,865,485,280,114,78,6
Lactobacillus_murinus_ERR2221126.mat,966,582,336,212,21,22,5
Staphylococcus_pasteuri_BAB3.mat,1247,734,436,215,47,65,5
Streptococcus_agalactiae_GB00922.mat,2194,855,496,283,39,93,7
Escherichia_coli_MS_187_1.mat,3568,1211,716,287,93,191,8
Proteus_vulgaris_NCTC10376.mat,1492,772,428,268,55,59,6
Streptococcus_mutans_NN2025.mat,1382,829,482,290,30,69,7
Bacillus_cereus_ATCC_10987.mat,2031,1241,746,319,86,173,8
Clostridium_jeddahtimonense_CL_2.mat,1144,736,452,254,29,29,5
Collinsella_sp_4_8_47FAA.mat,850,520,283,212,20,26,4
Clostridium_baratii_str_Sullivan.mat,1152,694,422,211,33,56,5
Acinetobacter_baumannii_OIFC110.mat,1571,859,457,291,74,89,7
Streptococcus_agalactiae_GB00984.mat,2183,843,480,289,39,88,7
Enterococcus_faecium_UAA1025.mat,1082,588,314,215,23,50,6
Bacteroides_fluxus_YIT_12057.mat,1367,702,388,262,29,50,7
Klebsiella_oxytoca_MGH88.mat,1885,893,523,276,74,70,7
Fusobacterium_necrogenes_NCTC10723.mat,1073,679,395,259,18,24,4
Escherichia_coli_W26.mat,3192,873,429,299,75,115,7
Campylobacter_coli_2698.mat,1345,880,454,348,52,78,6
Clostridium_innocuum_I46.mat,1061,620,331,228,36,58,5
Salmonella_enterica_subsp_enterica_serovar_Bareilly_str_06_0784.mat,2356,1241,751,293,98,185,7
Staphylococcus_aureus_subsp_aureus_06BA18369.mat,1393,732,356,280,49,76,6
Obesumbacterium_proteus_ATCC_12841.mat,1636,831,449,301,63,58,7
Escherichia_coli_MS_124_1.mat,3626,1229,721,291,101,205,8
Fusobacterium_nucleatum_subsp_nucleatum_ATCC_23726.mat,1495,935,592,282,36,61,7
Bacillus_cereus_SJ1.mat,1577,815,418,295,57,82,6
Blautia_nov_ERR1022275.mat,1121,679,390,238,31,50,5
Bacillus_velezensis_L_H15.mat,1503,826,469,256,112,79,6
Bacteroides_cellulosilyticus_ERR2221262.mat,1481,678,389,237,31,42,5
Escherichia_coli_O26_H11_str_11368.mat,3196,875,444,284,75,117,7
Lactobacillus_vaginalis_ERR2221166.mat,969,638,333,269,27,33,5
Gordonia_terrae_NBRC_100016.mat,1503,904,534,248,114,104,8
Sarcina_nov_ERR1204026.mat,1053,598,370,195,26,26,4
Escherichia_coli_KTE41.mat,3185,890,442,305,78,113,7
Clostridium_acetobutylicum_EA_2018.mat,1245,736,410,266,31,57,5
Streptococcus_agalactiae_CCUG_17336.mat,2178,856,487,292,37,93,8
Ureaplasma_urealyticum_serovar_13_str_ATCC_33698.mat,523,426,162,262,4,4,6
Clostridium_perfringens_WAL_14572.mat,2474,1001,611,284,63,118,8
Bacteroides_salyersiae_CL02T12C01.mat,1671,956,571,274,51,123,8
Lactobacillus_paracasei_LPC_37.mat,1415,870,554,213,44,107,7
Staphylococcus_aureus_subsp_aureus_21232.mat,1410,734,348,282,51,84,6
Eggerthella_lenta_19C.mat,1120,788,469,271,33,63,7
Escherichia_coli_P0299438_10.mat,3177,862,435,284,77,112,7
Staphylococcus_aureus_subsp_aureus_M013.mat,1391,735,349,283,50,82,6
Lachnoclostridium_nov_ERR1022392.mat,1145,729,438,237,33,48,6
Lactobacillus_ruminis_DSM_20403_NBRC_102161.mat,970,603,329,244,21,25,5
Bacillus_cereus_K_5975c.mat,2005,1215,724,321,82,169,8
Salmonella_enterica_subsp_enterica_serovar_Montevideo_str_4441_H.mat,3490,1231,758,290,92,168,7
Escherichia_coli_O157_str_NCCP15738.mat,3194,855,426,283,73,118,7
Edwardsiella_tarda_ATCC_23685.mat,2835,859,514,223,55,114,7
Streptococcus_mutans_TCI_239.mat,1382,844,483,300,28,73,7
Laribacter_hongkongensis_HLHK9.mat,1335,879,364,434,51,72,7
Pseudomonas_aeruginosa_MPAO1_P1.mat,2184,1284,779,330,122,164,8
Obesumbacterium_proteus_DSM_2777.mat,1625,823,444,301,61,55,7
Cellulomonas_massiliensis_JC225.mat,1142,671,352,259,35,46,6
Alloscardovia_omnicolens_DSM_21503.mat,804,466,225,215,14,20,4
Candidatus_Pelagibacter_sp_IMCC9063.mat,866,643,324,287,27,24,6
Bacteroides_fragilis_CL03T12C07.mat,2620,1051,656,272,54,131,8
Staphylococcus_aureus_ST228_10388.mat,1379,741,379,268,47,76,6
Bacteroides_coprosuis_DSM_18011.mat,1071,632,370,211,32,40,6
Lactococcus_lactis_subsp_lactis_Il1403.mat,1253,682,400,231,27,53,7
Aeromicrobium_massiliense_JC14.mat,2066,646,363,218,37,52,6
Lactobacillus_gasseri_ERR1204024.mat,964,513,210,274,23,56,5
Serratia_liquefaciens_FDAARGOS_125.mat,1789,875,453,314,74,89,7
Streptococcus_agalactiae_BSU447.mat,2185,847,483,290,39,88,7
Staphylococcus_aureus_M0489.mat,1405,728,346,278,47,84,6
Coprococcus_eutactus_ERR1022301.mat,1029,649,350,262,22,30,5
Campylobacter_jejuni_RM1221.mat,1344,897,470,349,50,82,7
Escherichia_coli_DEC1E.mat,3563,1230,732,289,95,195,8
Helicobacter_pylori_Hp_P_4c.mat,1286,832,463,311,33,75,7
Enterococcus_faecalis_TR161.mat,1231,656,325,276,21,47,6
Enterococcus_faecalis_ERV116.mat,1564,953,564,287,41,111,8
Aeromonas_dhakensis_277.mat,2116,1188,726,292,87,160,7
Escherichia_coli_O104_H4_str_Ec11_5604.mat,3625,1266,738,297,113,221,8
Streptococcus_mutans_N34.mat,1372,838,485,296,30,69,7
Escherichia_coli_O157_H7_str_H093800014.mat,3148,863,442,285,70,106,7
Enterococcus_faecium_UAA825.mat,1076,592,317,216,23,50,6
Muribaculum_intestinale_YL27.mat,1020,648,333,276,19,33,6
Escherichia_coli_O157_H7_str_LSU_61.mat,3144,866,437,285,72,113,7
Lachnospiraceae_nov_ERR2221212.mat,1216,771,465,258,42,49,5
