reaction_id,category
r_4144,Dead-End
r_4145,Dead-End
r_4146,Dead-End
r_4147,Dead-End
r_4148,Dead-End
r_4149,Dead-End
r_4150,Dead-End
r_4151,Dead-End
r_4152,Dead-End
r_4154,Dead-End
r_4155,Dead-End
r_4157,Dead-End
r_4159,Dead-End
r_4160,Dead-End
r_4161,Loop
r_4162,Loop
r_4163,Loop
r_4165,Dead-End
r_4166,Dead-End
r_4167,Dead-End
r_4168,Dead-End
r_4169,Dead-End
r_4170,Dead-End
r_4180,Dead-End
r_4181,Dead-End
r_4183,Dead-End
r_4186,Dead-End
r_4190,Dead-End
r_4193,Dead-End
r_4194,Dead-End
r_4196,Dilution
r_4199,Dead-End
r_4201,Dead-End
r_4202,Dilution
r_4207,Dead-End
r_4209,Dead-End
r_4217,Dead-End
r_4218,Dead-End
r_4219,Dead-End
r_4221,Dead-End
r_4222,Dead-End
r_4227,Dead-End
r_4228,Dead-End
r_4231,Dead-End
r_4234,Dead-End
r_4236,Loop
r_4237,Dead-End
r_4238,Dead-End
r_4239,Dead-End
r_4241,Dead-End
r_4242,Dead-End
r_4243,Dead-End
r_4244,Dead-End
r_4245,Dead-End
r_4248,Dead-End
r_4250,Dead-End
r_4252,Dead-End
r_4253,Dead-End
r_4254,Multiple
r_4255,Multiple
r_4256,Dead-End
r_4258,Dead-End
r_4261,Dead-End
r_4263,Dead-End
r_4264,Duplicate
r_4271,Dead-End
r_4272,Dead-End
r_4275,Dead-End
r_4276,Dead-End
r_4280,Multiple
r_4281,Multiple
r_4282,Dead-End
r_4283,Dead-End
r_4284,Dead-End
r_4285,Dead-End
r_4286,Dead-End
r_4287,Dead-End
r_4288,Dead-End
r_4291,Dead-End
r_4292,Duplicate
r_4293,Duplicate
r_4294,Multiple
r_4308,Dead-End
r_4310,Dead-End
r_4311,Dead-End
r_4313,Dead-End
r_4314,Dead-End
r_4315,Dead-End
r_4316,Dead-End
r_4317,Dead-End
r_4318,Dead-End
r_4320,Dead-End
r_4321,Dead-End
r_4322,Dead-End
r_4323,Multiple
r_4324,Multiple
r_4326,Dead-End
r_4327,Dead-End
r_4328,Dead-End
r_4329,Dead-End
r_4330,Multiple
r_4331,Dead-End
r_4333,Loop
r_4334,Dead-End
r_4338,Dead-End
r_4339,Dead-End
r_4341,Dead-End
r_4342,Dead-End
r_4343,Dead-End
r_4344,Dead-End
r_4345,Dead-End
r_4346,Dead-End
r_4347,Dead-End
r_4348,Dead-End
r_4349,Dead-End
r_4350,Dead-End
r_4351,Dead-End
r_4352,Dead-End
r_4353,Dead-End
r_4354,Dead-End
r_4357,Dead-End
r_4358,Dead-End
r_4359,Dead-End
r_4360,Dead-End
r_4361,Dead-End
r_4362,Dead-End
r_4363,Dead-End
r_4364,Dead-End
r_4365,Dead-End
r_4368,Dead-End
r_4369,Dead-End
r_4370,Dead-End
r_4371,Dead-End
r_4372,Dead-End
r_4373,Dead-End
r_4374,Dead-End
r_4375,Dead-End
r_4376,Dead-End
r_4377,Dead-End
r_4378,Dead-End
r_4379,Dead-End
r_4382,Dead-End
r_4383,Dead-End
r_4384,Dead-End
r_4385,Dead-End
r_4386,Dead-End
r_4387,Dead-End
r_4388,Dead-End
r_4389,Dead-End
r_4390,Dead-End
r_4391,Dead-End
r_4392,Dead-End
r_4393,Dead-End
r_4394,Dead-End
r_4395,Dead-End
r_4398,Dead-End
r_4399,Dead-End
r_4400,Dead-End
r_4401,Dead-End
r_4402,Dead-End
r_4403,Dead-End
r_4404,Dead-End
r_4405,Dead-End
r_4406,Dead-End
r_4407,Dead-End
r_4408,Dead-End
r_4409,Dead-End
r_4411,Dead-End
r_4412,Dead-End
r_4413,Dead-End
r_4414,Dead-End
r_4415,Dead-End
r_4416,Dead-End
r_4417,Dead-End
r_4418,Dead-End
r_4419,Dead-End
r_4420,Dead-End
r_4421,Dead-End
r_4423,Dead-End
r_4424,Dead-End
r_4425,Dead-End
r_4426,Dead-End
r_4428,Dead-End
r_4429,Dead-End
r_4430,Dead-End
r_4431,Dead-End
r_4432,Dead-End
r_4433,Dead-End
r_4434,Dead-End
r_4435,Dead-End
r_4436,Dead-End
r_4437,Dead-End
r_4438,Dead-End
r_4439,Dead-End
r_4441,Dead-End
r_4442,Dead-End
r_4443,Dead-End
r_4457,Dead-End
r_4462,Dead-End
r_4464,Dead-End
r_4465,Dead-End
r_4467,Dead-End
r_4468,Dead-End
r_4478,Dilution
r_4479,Dead-End
r_4480,Dead-End
r_4481,Dilution
r_4489,Dead-End
r_4490,Dead-End
r_4491,Dead-End
r_4492,Dead-End
r_4494,Dead-End
r_4495,Dead-End
r_4498,Dead-End
r_4499,Dead-End
r_4500,Dead-End
r_4501,Dead-End
r_4503,Dead-End
r_4505,Dead-End
r_4506,Dead-End
r_4508,Dead-End
r_4510,Dead-End
r_4511,Dead-End
r_4512,Dead-End
r_4513,Dead-End
r_4514,Dead-End
r_4515,Dead-End
r_4516,Dead-End
r_4517,Dead-End
r_4522,Dead-End
r_4526,Dead-End
r_4528,Dead-End
r_4532,Dead-End
r_4533,Dead-End
r_4534,Dead-End
r_4535,Dead-End
r_4536,Dead-End
r_4537,Dead-End
r_4540,Dead-End
r_4541,Dead-End
r_4542,Dead-End
r_4544,Dead-End
r_4545,Dead-End
r_4546,Dead-End
r_4550,Dilution
r_4551,Dead-End
r_4553,Dead-End
r_4554,Dead-End
r_4559,Dead-End
r_4560,Dead-End
r_4561,Dead-End
r_4562,Dead-End
r_4563,Dead-End
r_4564,Dead-End
r_4565,Dead-End
r_4568,Dead-End
r_4569,Dead-End
r_4573,Duplicate
r_4574,Duplicate
r_4583,Dilution
r_4584,Dilution
r_4585,Dead-End
r_4586,Dead-End
r_4587,Dead-End
r_4588,Dead-End
r_4589,Dead-End
r_4590,Dead-End
r_4591,Dead-End
r_4592,Dead-End
r_4593,Dead-End
r_4594,Dead-End
r_4595,Dead-End
r_4596,Dead-End
r_4597,Dead-End
r_4598,Dead-End
r_4599,Dead-End
r_4600,Dead-End
r_4601,Dilution
r_4602,Dead-End
r_4603,Dead-End
r_4604,Dead-End
r_4605,Dead-End
r_4606,Dead-End
r_4612,Dead-End
r_4613,Dead-End
r_4614,Dead-End
r_4615,Dead-End
r_4616,Dead-End
r_4617,Dead-End
r_4618,Dead-End
r_4619,Dead-End
r_4620,Dead-End
r_4623,Dead-End
r_4624,Dead-End
r_4625,Dead-End
r_4626,Dead-End
r_4627,Dead-End
r_4628,Dead-End
r_4629,Dilution
r_4631,Dilution
r_4632,Dead-End
r_4634,Dilution
r_4636,Dilution
r_4637,Dead-End
r_4639,Dilution
r_4641,Dilution
r_4642,Dead-End
r_4644,Dilution
r_4646,Dilution
r_4647,Dead-End
r_4652,Duplicate
r_4653,Dead-End
r_4654,Duplicate
r_4655,Dead-End
r_4661,Duplicate
r_4662,Dead-End
r_4663,Duplicate
r_4664,Dead-End
r_4670,Duplicate
r_4671,Dead-End
r_4672,Duplicate
r_4673,Dead-End
r_4682,Dilution
r_4683,Dilution
r_4702,Dilution
r_4703,Dilution
r_4704,Dead-End
r_4705,Dead-End
r_4706,Dead-End
r_4707,Dead-End
r_4709,Dead-End
r_4710,Dead-End
r_4715,Dead-End
r_4717,Dead-End
r_4723,Loop
r_4724,Loop
r_4725,Dead-End
r_4734,Dead-End
r_4735,Dead-End
r_4738,Dead-End
r_4739,Dead-End
r_4744,Loop
r_4745,Loop
r_4746,Multiple
r_4748,Dead-End
r_4750,Dead-End
r_4758,Dead-End
r_4760,Multiple
r_4765,Dead-End
